s,ell,m,n,branch_id,chi_grid_family,chi_grid_index,chi_numerator,chi_denominator,chi_float,chi_float_hex,omega_re_M,omega_im_M,angular_A_re,angular_A_im,root_solver_success,optimizer_residual_abs,continued_fraction_error,continued_fraction_terms,angular_padding,angular_refinement_padding,angular_refinement_abs,repeat_polish_delta_abs,branch_seed_delta_abs,branch_seed_optimizer_residual_abs,continuation_step_maximum,nearest_overtone_separation_abs,reference_member,reference_row,reference_abs_delta_omega_M,reference_abs_delta_A
-2,4,2,2,schwarzschild-overtone-continuation,ell4-uniform-40,39,3,4,0.75,0x1.8000000000000p-1,0.9758069136044228,-0.42609986627396873,17.26120898839035,0.4158727223123644,true,7.651233088623773e-14,3.0531133177191805e-16,1000,20,24,1.422396751169702e-14,0.0,0.0,1.182578797702635e-13,0.004,0.17220214073123563,KerrQNMEFs-2/l4/s-2l4m2n2.dat,751,3.575193960459936e-15,2.843390408871591e-14
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,0,0,1,0.0,0x0.0p+0,0.8091783775322383,-0.0941639609889252,18.0,0.0,true,7.499488734293678e-14,2.237726045655905e-16,1000,20,24,0.0,1.4988010832439613e-15,4.289673373771929e-15,2.020270370000919e-13,0.004,,KerrQNMEFs-2/l4/s-2l4m3n0.dat,1,2.092556886098636e-15,0.0
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,1,1,52,0.019230769230769232,0x1.3b13b13b13b14p-6,0.8132465063117944,-0.09414168529621544,17.981146004436567,0.00219285998359012,true,1.596982402506342e-13,5.428769931944591e-16,1000,20,24,4.26325651183704e-14,0.0,0.0,2.085919684541963e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,2,1,26,0.038461538461538464,0x1.3b13b13b13b14p-5,0.8173973018902166,-0.09411394481907892,17.96192335848071,0.004425527237249849,true,7.523643219358522e-14,6.97902344841692e-16,1000,20,24,2.4868997581799628e-14,0.0,1.5334170564795399e-15,2.984282794425784e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,3,3,52,0.057692307692307696,0x1.d89d89d89d89ep-5,0.8216337151034044,-0.09408047772589581,17.942320619611934,0.006698165257685583,true,3.1539714670296176e-14,1.5959455978986625e-16,1000,20,24,5.684342055487388e-14,0.0,2.0122792321330962e-15,1.3384188675816343e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,4,1,13,0.07692307692307693,0x1.3b13b13b13b14p-4,0.8259588613719289,-0.09404100319300383,17.922325765119954,0.009010921196957768,true,1.547294054676068e-13,1.3877787807814457e-16,1000,20,24,3.9079876493809224e-14,0.0,0.0,5.933038491635175e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,5,5,52,0.09615384615384616,0x1.89d89d89d89d9p-4,0.8303760332337381,-0.0939952197626811,17.90192615076235,0.011363923374696003,true,7.834902959056915e-14,4.561234287365988e-16,1000,20,24,7.460698969507206e-14,1.5632082117998628e-15,3.486171011448121e-15,2.5063171053490123e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,6,3,26,0.11538461538461539,0x1.d89d89d89d89ep-4,0.834888714107263,-0.09394280352056883,17.881108465546355,0.013757278465271977,true,9.52529947309062e-14,4.449557262054371e-16,1000,20,24,1.0658181835077042e-14,0.0,4.543465649580129e-15,3.3548941196247925e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,7,7,52,0.1346153846153846,0x1.13b13b13b13b1p-3,0.8395005934342483,-0.09388340606871094,17.859858682181613,0.016191068312883295,true,2.5995307283867336e-13,4.673848563465896e-16,1000,20,24,1.776376354932154e-14,0.0,0.0,4.276708211418558e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,8,2,13,0.15384615384615385,0x1.3b13b13b13b14p-3,0.8442155833733639,-0.09381665226670158,17.838162002686097,0.018665346319839664,true,2.7670179116217667e-14,3.417008968066607e-16,1000,20,24,7.105428382510794e-14,0.0,1.970645868709653e-15,1.509903313490213e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,9,9,52,0.17307692307692307,0x1.6276276276276p-3,0.8490378372411022,-0.09374213770893214,17.81600279855111,0.02118013334404742,true,7.410836404987419e-14,7.632783294297951e-17,1000,20,24,4.618528837973896e-14,1.7598545234107034e-15,2.769027319221402e-15,1.6042519099626927e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,10,5,26,0.19230769230769232,0x1.89d89d89d89d9p-3,0.8539717699264809,-0.09365942590089622,17.793364544784815,0.023735413030784542,true,3.475547814546182e-14,3.356589068483857e-16,1000,20,24,5.684355607997985e-14,0.0,3.911493330073137e-15,1.771377449045729e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,11,11,52,0.21153846153846154,0x1.b13b13b13b13bp-3,0.859022080541264,-0.09356804509107272,17.77022974704911,0.026331126490658916,true,1.885869941294751e-13,1.1188630228279524e-16,1000,20,24,1.776376354932154e-14,3.814978374347606e-15,5.007420466164264e-15,3.0056179503974836e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,12,3,13,0.23076923076923078,0x1.d89d89d89d89ep-3,0.8641937776093822,-0.0934674847076669,17.74657986098397,0.028967166219920088,true,6.796886549149213e-14,2.7755575615628914e-17,1000,20,24,1.2079238471010523e-13,0.0,0.0,5.768076084429014e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,13,1,4,0.25,0x1.0000000000000p-2,0.8694922071486838,-0.09335719134043167,17.722395202668178,0.03164336914022433,true,1.4028791494166597e-13,2.118352371637509e-16,1000,20,24,4.973829401405394e-14,2.8449465006019636e-15,4.808768621619121e-15,1.4014251614210977e-13,0.004,,KerrQNMEFs-2/l4/s-2l4m3n0.dat,251,1.3911054626160788e-15,7.11566907508978e-15
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,14,7,26,0.2692307692307692,0x1.13b13b13b13b1p-2,0.874923084057568,-0.09323656419720279,17.697654848992176,0.034359508611970846,true,3.094078234777321e-14,6.97902344841692e-16,1000,20,24,3.553262513757402e-15,0.0,5.881301029635769e-16,1.3092726022663342e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,15,15,52,0.28846153846153844,0x1.2762762762762p-2,0.8804925272899499,-0.09310494995170647,17.672336526518308,0.03711528524731937,true,5.0293960796413466e-14,6.620737537031165e-16,1000,20,24,9.237067058459682e-14,0.0,0.0,1.325613730061798e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,16,4,13,0.3076923076923077,0x1.3b13b13b13b14p-2,0.8862070993873755,-0.0929616368834029,17.646416487151686,0.03991031631478098,true,1.214519038141505e-13,4.847302891456678e-16,1000,20,24,7.460718892904919e-14,0.0,2.899129329695441e-15,1.4786036772077035e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,17,17,52,0.3269230769230769,0x1.4ec4ec4ec4ec5p-2,0.8920738510404301,-0.09280584819090157,17.619869368654722,0.04274412348538589,true,6.677047783012432e-14,5.129621610332541e-16,1000,20,24,7.460702629898568e-14,0.0,0.0,7.766992054490195e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,18,9,26,0.34615384615384615,0x1.6276276276276p-2,0.8981003714768745,-0.0926367343368128,17.592668037674958,0.04561611861865993,true,6.043693577936914e-14,3.314002943249781e-16,1000,20,24,2.1671555318041243e-13,0.0,1.3438543480794007e-15,1.37441843889147e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,19,19,52,0.36538461538461536,0x1.7627627627627p-2,0.9042948456271708,-0.0924533642525726,17.564783412523557,0.0485255872224973,true,4.961889645281098e-14,3.5571561302006606e-16,1000,20,24,1.5987214099465485e-13,1.0007415106216803e-15,1.4582246917392214e-15,1.1027035547636206e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,20,5,13,0.38461538461538464,0x1.89d89d89d89d9p-2,0.9106661192059844,-0.09225471519568883,17.53618426240778,0.05147166914115906,true,8.001034651640428e-14,4.531581184534698e-16,1000,20,24,1.065864924405353e-14,0.0,0.0,2.8244213396813658e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,21,21,52,0.40384615384615385,0x1.9d89d89d89d8ap-2,0.9172237730803396,-0.09203966100633533,17.5068369791624,0.054453335925249896,true,3.3777064469487104e-14,2.618455766672135e-16,1000,20,24,5.329071241002151e-14,0.0,0.0,7.913670965569572e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,22,11,26,0.4230769230769231,0x1.b13b13b13b13bp-2,0.9239782085834018,-0.09180695845354316,17.476705316714952,0.057469364211219454,true,4.965068306494546e-14,2.2887833992611187e-16,1000,20,24,5.684343410739902e-14,0.0,3.650675994272797e-15,1.8782991868384435e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,23,23,52,0.4423076923076923,0x1.c4ec4ec4ec4ecp-2,0.9309407457933808,-0.09155523128893815,17.445750092511133,0.06051830427710664,true,6.894976610050558e-14,0.0,1000,20,24,6.039616482650282e-14,0.0,1.3256011772999124e-15,2.082342781400547e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,24,6,13,0.46153846153846156,0x1.d89d89d89d89ep-2,0.9381237372506203,-0.09128295153444158,17.41392884385359,0.06359844273592798,true,1.4670075518060814e-14,2.237726045655905e-16,1000,20,24,3.552869800483006e-14,0.0,1.0054454872387961e-15,2.200967234718368e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,25,25,52,0.4807692307692308,0x1.ec4ec4ec4ec4fp-2,0.9455407001613457,-0.09098841741238671,17.38119543051098,0.06670775806324254,true,1.3397535560972721e-13,1.1443916996305594e-16,1000,20,24,1.776723261942178e-14,0.0,0.0,2.0932871655763217e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,26,1,2,0.5,0x1.0000000000000p-1,0.9532064708714908,-0.0906697271739542,17.34749957291484,0.06984386731149422,true,5.74426431766485e-14,2.9052345828309734e-16,1000,20,24,7.107067024200057e-15,0.0,0.0,1.736292266697234e-13,0.004,,KerrQNMEFs-2/l4/s-2l4m3n0.dat,501,1.6504651808933464e-15,1.7819879337485572e-14
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,27,27,52,0.5192307692307693,0x1.09d89d89d89d9p-1,0.9611373863411915,-0.09032474788286614,17.31278631264758,0.07300396191317174,true,9.35977930910351e-14,4.443059973708341e-16,1000,20,24,5.684342055487388e-14,0.0,0.0,5.979929587523103e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,28,7,13,0.5384615384615384,0x1.13b13b13b13b1p-1,0.9693514985815402,-0.08995107794861257,17.276995378539578,0.0761847298789531,true,5.5876323710897766e-14,4.518280359883027e-16,1000,20,24,7.46070918028039e-14,0.0,2.4034229095605786e-15,6.758076290323766e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,29,29,52,0.5576923076923077,0x1.1d89d89d89d8ap-1,0.977868829630814,-0.08954600185458976,17.2400604372743,0.07938226090174973,true,1.3065377012206863e-13,8.884223316973178e-16,1000,20,24,8.526667439466742e-14,2.6577322408464374e-15,4.5317511820470034e-15,1.5257873832616256e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,30,15,26,0.5769230769230769,0x1.2762762762762p-1,0.9867116767892814,-0.0891064350563227,17.20190820155483,0.0825919298038358,true,6.040266291023252e-14,1.3877787807814457e-16,1000,20,24,7.110846302088116e-15,0.0,0.0,2.714762053482276e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,31,31,52,0.5961538461538461,0x1.313b13b13b13bp-1,0.9959049807033565,-0.08862885638606907,17.162457361099943,0.08580825229952575,true,1.1122550935330533e-13,4.577566798522237e-16,1000,20,24,2.842173992357375e-14,0.0,3.911099408516181e-15,1.8655182901798756e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,32,8,13,0.6153846153846154,0x1.3b13b13b13b14p-1,1.0054767727858058,-0.08810922441857874,17.12161729120414,0.08902470502064677,true,1.4656625984618587e-14,2.582350176184633e-16,1000,20,24,1.0662124734890939e-14,0.0,0.0,9.187818319258412e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,33,33,52,0.6346153846153846,0x1.44ec4ec4ec4ecp-1,1.015458723814401,-0.08754287302244745,17.079286479193815,0.09223349891616027,true,6.830786442981918e-14,5.061588988174682e-16,1000,20,24,3.9079971207315474e-14,0.0,0.0,4.780512569197231e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,34,17,26,0.6538461538461539,0x1.4ec4ec4ec4ec5p-1,1.0258868230186737,-0.08692437957606558,17.035350589118906,0.09542529110507537,true,8.102924544854813e-14,2.0014830212433605e-16,1000,20,24,4.9738008927881733e-14,0.0,4.082240392577815e-15,2.6528523047284316e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,35,35,52,0.6730769230769231,0x1.589d89d89d89ep-1,1.0368022275401376,-0.08624739681246657,16.989680056834114,0.09858881443696446,true,9.616351679017001e-14,6.667118051786499e-16,1000,20,24,2.842173992357375e-14,0.0,0.0,1.1192457806447013e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,36,9,13,0.6923076923076923,0x1.6276276276276p-1,1.048252337388625,-0.08550443556694665,16.942127067217864,0.10171039544731852,true,1.1987858993847683e-13,3.48951172420846e-16,1000,20,24,1.1013476144692566e-13,0.0,4.254509675899614e-15,1.9281157318404047e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,37,37,52,0.7115384615384616,0x1.6c4ec4ec4ec4fp-1,1.0602921733926953,-0.0846865801782181,16.89252170622285,0.10477331854488552,true,2.0298569199779814e-14,4.85722573273506e-17,1000,20,24,4.618568648341741e-14,0.0,1.6432144662310227e-15,2.478042661426013e-13,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,38,19,26,0.7307692307692307,0x1.7627627627627p-1,1.0729861692018612,-0.08378310984231531,16.84066699233577,0.10775697456516044,true,1.6628161271769187e-14,4.85722573273506e-17,1000,20,24,6.39489968018668e-14,0.0,7.929792726436376e-16,5.515473566030869e-14,0.004,,,,,
-2,4,3,0,schwarzschild-overtone-continuation,ell4-uniform-40,39,3,4,0.75,0x1.8000000000000p-1,1.0864105399409647,-0.08278098596117307,16.78633235737532,0.11063570086038861,true,7.352493367599773e-14,2.6945789820192466e-16,1000,20,24,7.460785977431399e-14,0.0,1.4988010832439613e-15,6.641658129244662e-14,0.004,,KerrQNMEFs-2/l4/s-2l4m3n0.dat,751,2.4415836985165615e-15,4.278149249756131e-14
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,0,0,1,0.0,0x0.0p+0,0.7966315320345015,-0.28433434940484187,18.0,0.0,true,2.513215369983957e-13,6.059128614320849e-16,1000,20,24,0.0,4.308824046522781e-15,7.199349044417092e-15,4.5775667985222375e-14,0.004,0.19058383971943865,KerrQNMEFs-2/l4/s-2l4m3n1.dat,1,1.535362579956271e-15,0.0
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,1,1,52,0.019230769230769232,0x1.3b13b13b13b14p-6,0.8008328238993501,-0.28424377781269006,17.981444699918665,0.006620006338588235,true,2.356754282391489e-13,2.8177377798042847e-16,1000,20,24,7.105448533393129e-15,0.0,6.762570671530283e-15,8.007533111303811e-14,0.004,0.1905069686131699,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,2,1,26,0.038461538461538464,0x1.3b13b13b13b14p-5,0.8051193892141305,-0.28413639923241046,17.96253881976452,0.013357264773737327,true,4.473830168990681e-13,4.449557262054371e-16,1000,20,24,1.4210854821081122e-14,0.0,1.174333123444362e-14,8.745045719366567e-13,0.004,0.19041869740376932,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,3,3,52,0.057692307692307696,0x1.d89d89d89d89ep-5,0.8094942201936062,-0.2840114230591784,17.94327054567782,0.020212287951470426,true,3.412559027082929e-14,4.90457592513324e-16,1000,20,24,7.105429263424878e-14,0.0,3.670878183063095e-15,2.1363275972070088e-13,0.004,0.1903184997099846,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,4,1,13,0.07692307692307693,0x1.3b13b13b13b14p-4,0.81396047481187,-0.2838680013393741,17.923627458277885,0.027185540115976046,true,1.6464214418073738e-13,3.8163916471489756e-16,1000,20,24,2.8421714724359436e-14,0.0,0.0,1.5887473803080438e-13,0.004,0.1902058109136171,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,5,5,52,0.09615384615384616,0x1.89d89d89d89d9p-4,0.8185214893875652,-0.2837052238360113,17.903596489779446,0.034277429562466884,true,9.351742730906599e-14,2.5447867175859907e-16,1000,20,24,2.4869866970231707e-14,0.0,2.396642123083981e-15,7.247971273254743e-13,0.004,0.19008002487190442,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,6,3,26,0.11538461538461539,0x1.d89d89d89d89ep-4,0.8231807923978935,-0.28352211255135246,17.88316387709249,0.0414883001075497,true,1.450160378255041e-13,6.342923343242401e-16,1000,20,24,1.421114100945431e-14,0.0,0.0,1.6226463087673084e-13,0.004,0.18994049026824714,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,7,7,52,0.1346153846153846,0x1.13b13b13b13b1p-3,0.8279421196701896,-0.28331761563510627,17.8623151104384,0.04881842143548675,true,9.759056157607289e-14,3.189627710442956e-16,1000,20,24,7.460830893718047e-14,1.923763753981895e-15,5.7614050176587034e-15,3.8216785813377884e-13,0.004,0.1897865065535467,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,8,2,13,0.15384615384615385,0x1.3b13b13b13b14p-3,0.8328094311217311,-0.28309060059556945,17.84103487694698,0.05626797815528422,true,1.5698726303504987e-13,8.671119018262734e-16,1000,20,24,2.4869243568008203e-14,0.0,0.0,1.5812818886204448e-13,0.004,0.18961731942305896,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,9,9,52,0.17307692307692307,0x1.6276276276276p-3,0.8377869292433993,-0.28283984671767,17.819306998621382,0.06383705737589553,true,6.35171778696642e-14,2.2247786310271853e-16,1000,20,24,1.7765134997060886e-14,0.0,0.0,3.158011390669487e-13,0.004,0.18943211576479335,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,10,5,26,0.19230769230769232,0x1.89d89d89d89d9p-3,0.8428790795527238,-0.28256403657621154,17.79711436396913,0.0715256345737642,true,7.388048333931287e-14,2.914335439641036e-16,1000,20,24,9.71445146547012e-17,0.0,0.0,3.1050728985216815e-13,0.004,0.18923001800486228,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,11,11,52,0.21153846153846154,0x1.b13b13b13b13bp-3,0.8480906332768883,-0.28226174651401337,17.774438852487933,0.07933355748725739,true,2.437208354994666e-13,4.649058915617843e-16,1000,20,24,4.6186687265724704e-14,1.7351120105244293e-15,2.9546328455357126e-15,2.686853492105509e-13,0.004,0.1890100777630222,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,12,3,13,0.23076923076923078,0x1.d89d89d89d89ep-3,0.8534266525678808,-0.2819314359323042,17.751261251073462,0.08726052772530732,true,9.81025129326275e-14,2.7755575615628914e-16,1000,20,24,3.197539887627095e-14,0.0,3.797547027170516e-15,1.0391687510491465e-13,0.004,0.18877126871656552,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,13,1,4,0.25,0x1.0000000000000p-2,0.8588925386009663,-0.28157143521384803,17.72756116126343,0.09530607972002596,true,1.4336655154100542e-13,5.061588988174682e-16,1000,20,24,4.973861878765122e-14,0.0,6.805042272227426e-15,3.0280632357425076e-13,0.004,0.1885124785529152,KerrQNMEFs-2/l4/s-2l4m3n1.dat,251,3.3009303617866928e-15,4.619329188516703e-14
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,14,7,26,0.2692307692307692,0x1.13b13b13b13b1p-2,0.8644940629667733,-0.28117993206714803,17.703316896058055,0.10346955658394644,true,1.8703749067541858e-13,3.7192730237993177e-16,1000,20,24,7.815970586180256e-14,0.0,7.560121544895368e-15,2.5309968354083785e-13,0.004,0.18823249986973506,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,15,15,52,0.28846153846153844,0x1.2762762762762p-2,0.8702374028374823,-0.2807549560409957,17.678505364845247,0.11175008234825269,true,6.43668973480993e-14,4.965068306494546e-16,1000,20,24,2.8423349238884996e-14,0.0,2.196025632989205e-15,8.054559009987823e-14,0.004,0.18793001985538627,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,16,4,13,0.3076923076923077,0x1.3b13b13b13b14p-2,0.8761291804723976,-0.2802943609111101,17.653101944708308,0.12014652995538785,true,3.0227440240156574e-14,1.3183898417423734e-16,1000,20,24,5.32933144313582e-14,0.0,1.9389211565826713e-15,3.216705250865325e-13,0.004,0.1876036085508431,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,17,17,52,0.3269230769230769,0x1.4ec4ec4ec4ec5p-2,0.8821765077303192,-0.2797958045826812,17.627080336083264,0.12865748425323223,true,1.553398410898039e-13,2.2982303784612184e-16,1000,20,24,3.552752709864308e-14,2.7938161855448883e-15,5.412835399120699e-15,8.103015814732677e-13,0.004,0.1872517054555121,,,,
-2,4,3,1,schwarzschild-overtone-continuation,ell4-uniform-40,18,9,26,0.34615384615384615,0x1.6276276276276p-2,0.8883870363807378,-0.27925672608146734,17.600412400373614,0.137281199082301,true,1.8028982764968433e-13,4.85722573273506e-17,1000,20,24,8.526534964886823e-14,0.0,0.0,2.5169321602652177e-13,0.004,0.18687260419190602,,,,
